source_file,site,prob,is_gold,is_gold_manual,is_listened,max_bout_all,bout_dur_all,n_seg_all,max_bout,n_nontype1_total,n_distinct_nontype1,aci,duty_cycle,peak_rate
liangzhuang_2023-06-29-birdnet-11_44_05,liangzhuang,0.0019738214087631724,False,False,False,5.0,1.7573300000000014,33.0,2.0,0.0,0.0,356.2440185546875,0.122100773127166,18.83187772925764
liangzhuang_2023-06-29-birdnet-11_44_35,liangzhuang,0.0059401425332488616,False,False,False,9.0,2.5159966666666698,61.0,0.0,0.0,0.0,350.2471618652344,0.1631564916022394,20.83333333333333
liangzhuang_2023-06-29-birdnet-11_45_05,liangzhuang,0.011880556823298541,False,False,False,5.0,1.6119966666666667,58.0,1.0,0.0,0.0,353.50341796875,0.1484937350039989,19.748653500897664
liangzhuang_2023-06-29-birdnet-11_45_35,liangzhuang,0.03364071855138094,False,False,False,9.0,2.4306633333333387,62.0,1.0,0.0,0.0,349.5306396484375,0.1716875499866702,20.380434782608692
liangzhuang_2023-06-29-birdnet-11_46_05,liangzhuang,0.009897799629170475,False,False,False,10.0,3.967996666666666,60.0,0.0,0.0,0.0,351.3412170410156,0.2044788056518262,22.490221642764016
liangzhuang_2023-06-29-birdnet-11_46_35,liangzhuang,0.0,False,False,False,5.0,1.683996666666669,56.0,0.0,0.0,0.0,340.34136962890625,0.3841642228739003,7.807078417765441
liangzhuang_2023-06-29-birdnet-11_47_05,liangzhuang,0.0078889995865115,False,False,False,10.0,5.002663333333338,43.0,1.0,0.0,0.0,344.3329772949219,0.1807517995201279,16.96165191740413
liangzhuang_2023-06-29-birdnet-11_47_35,liangzhuang,0.0237862521574271,False,False,False,12.0,4.817329999999999,40.0,1.0,0.0,0.0,347.4969482421875,0.1967475339909357,16.937669376693766
liangzhuang_2023-06-29-birdnet-12_32_05,liangzhuang,0.0019278986683988306,False,False,False,10.0,3.19333,58.0,1.0,0.0,0.0,347.152587890625,0.3041855505198613,11.393514460999125
liangzhuang_2023-06-30-birdnet-08_19_58,liangzhuang,0.0,False,False,False,4.0,0.9853299999999998,36.0,0.0,0.0,0.0,344.2803955078125,0.256198347107438,12.877211238293444
liangzhuang_2023-06-30-birdnet-08_30_58,liangzhuang,0.0,False,False,False,4.0,0.6826633333333323,25.0,0.0,0.0,0.0,343.27301025390625,0.2204745401226339,15.870616686819831
liangzhuang_2023-06-30-birdnet-08_32_58,liangzhuang,0.0,False,False,False,2.0,0.4359966666666715,19.0,0.0,0.0,0.0,348.2852783203125,0.1751532924553452,15.220700152207002
liangzhuang_2023-06-30-birdnet-08_33_28,liangzhuang,0.0,False,False,False,2.0,0.4533299999999993,36.0,0.0,0.0,0.0,357.32281494140625,0.1252999200213276,22.606382978723406
liangzhuang_2023-06-30-birdnet-08_33_58,liangzhuang,0.0,False,False,False,3.0,0.8933300000000006,26.0,0.0,0.0,0.0,344.5800170898437,0.3428419088243135,8.942457231726284
liangzhuang_2023-06-30-birdnet-08_40_58,liangzhuang,0.0,False,False,False,8.0,2.037329999999999,39.0,0.0,0.0,0.0,354.4501953125,0.1543588376432951,18.99827288428325
liangzhuang_2023-06-30-birdnet-08_56_28,liangzhuang,0.0,False,False,False,5.0,1.1359966666666663,37.0,0.0,0.0,0.0,336.5068359375,0.2258064516129032,11.953955135773318
liangzhuang_2023-06-30-birdnet-08_58_58,liangzhuang,0.0,False,False,False,7.0,1.834663333333335,53.0,0.0,0.0,0.0,344.4502258300781,0.2767262063449747,14.45086705202312
liangzhuang_2023-06-30-birdnet-09_06_58,liangzhuang,0.0019894061890158906,False,False,False,1.0,0.1293299999999999,22.0,0.0,0.0,0.0,348.6598815917969,0.191149026926153,13.94700139470014
liangzhuang_2023-06-30-birdnet-09_35_29,liangzhuang,0.0,False,False,False,2.0,0.3479966666666667,21.0,1.0,0.0,0.0,345.3639831542969,0.1516928818981605,14.938488576449911
liangzhuang_2023-06-30-birdnet-09_35_59,liangzhuang,0.0,False,False,False,2.0,0.2386633333333332,12.0,0.0,0.0,0.0,347.7774658203125,0.3436416955478539,5.042668735453841
liangzhuang_2023-06-30-birdnet-09_44_59,liangzhuang,0.0,False,False,False,1.0,0.1213300000000001,24.0,0.0,0.0,0.0,345.6051940917969,0.133031191682218,16.53306613226453
liangzhuang_2023-06-30-birdnet-09_55_29,liangzhuang,0.0,False,False,False,1.0,0.1519966666666667,16.0,1.0,0.0,0.0,349.2019348144531,0.0895761130365235,30.13392857142857
liangzhuang_2023-06-30-birdnet-11_05_30,liangzhuang,0.0,False,False,False,1.0,0.0559966666666653,5.0,0.0,0.0,0.0,334.23681640625,1.0,1.9661423620367904
liangzhuang_2023-06-30-birdnet-11_25_01,liangzhuang,0.0,False,False,False,1.0,0.1359966666666689,5.0,0.0,0.0,0.0,330.08306884765625,1.0,2.132764596107705
liangzhuang_2023-06-30-birdnet-11_25_31,liangzhuang,0.0,False,False,False,1.0,0.0426633333333326,11.0,0.0,0.0,0.0,343.4125366210937,0.2921887496667555,6.272810218978102
liangzhuang_2023-06-30-birdnet-11_26_01,liangzhuang,0.0,False,False,False,1.0,0.0866633333333333,25.0,0.0,0.0,0.0,339.0357666015625,0.2788589709410823,8.723709369024856
liangzhuang_2023-06-30-birdnet-11_28_30,liangzhuang,0.0,False,False,False,1.0,0.110663333333334,16.0,0.0,0.0,0.0,339.28143310546875,0.8421754198880299,2.334599556821779
liangzhuang_2023-06-30-birdnet-11_39_31,liangzhuang,0.001973377703826955,False,False,False,1.0,0.1759966666666665,17.0,0.0,0.0,0.0,338.9139709472656,0.0823780325246601,22.653721682847895
liangzhuang_2023-06-30-birdnet-11_45_01,liangzhuang,0.0019574187884108868,False,False,False,2.0,0.4733299999999971,30.0,1.0,0.0,0.0,356.9566650390625,0.1210343908291122,24.50440528634361
liangzhuang_2023-06-30-birdnet-11_45_31,liangzhuang,0.0,False,False,False,3.0,0.7439966666666677,9.0,1.0,0.0,0.0,365.93646240234375,0.1916822180751799,10.952712100139085
liangzhuang_2023-06-30-birdnet-11_50_31,liangzhuang,0.0,False,False,False,6.0,2.2333299999999987,54.0,0.0,0.0,0.0,345.0414428710937,0.252732604638763,11.73523206751055
liangzhuang_2023-06-30-birdnet-11_51_01,liangzhuang,0.0,False,False,False,7.0,2.68133,36.0,0.0,0.0,0.0,355.7836608886719,0.1420954412156758,22.98311444652908
liangzhuang_2023-06-30-birdnet-11_51_31,liangzhuang,0.0019935601287974242,False,False,False,3.0,0.651996666666669,34.0,0.0,0.0,0.0,344.2452392578125,0.1138363103172487,26.639344262295083
liangzhuang_2023-06-30-birdnet-11_52_01,liangzhuang,0.0,False,False,False,2.0,0.6026633333333331,30.0,0.0,0.0,0.0,347.8373718261719,0.0930418555051986,26.146131805157594
liangzhuang_2023-06-30-birdnet-11_55_01,liangzhuang,0.0,False,False,False,3.0,0.4693299999999993,39.0,0.0,0.0,0.0,363.245849609375,0.1362303385763796,22.01565557729941
liangzhuang_2023-06-30-birdnet-12_06_31,liangzhuang,0.0,False,False,False,3.0,0.5399966666666671,40.0,0.0,0.0,0.0,343.4242248535156,0.2004798720341242,16.456117021276597
liangzhuang_2023-06-30-birdnet-12_10_31,liangzhuang,0.0,False,False,False,2.0,0.4693299999999993,9.0,0.0,0.0,0.0,344.8082580566406,0.454278858970941,6.382042253521127
liangzhuang_2023-06-30-birdnet-12_12_01,liangzhuang,0.0,False,False,False,1.0,0.1146633333333326,10.0,0.0,0.0,0.0,335.4065246582031,0.9992002132764596,1.700907150480256
liangzhuang_2023-06-30-birdnet-12_17_01,liangzhuang,0.0,False,False,False,4.0,1.414663333333337,48.0,1.0,0.0,0.0,358.964599609375,0.1202346041055718,29.656319290465632
liangzhuang_2023-06-30-birdnet-12_17_31,liangzhuang,0.0,False,False,False,5.0,1.7426633333333328,44.0,1.0,0.0,0.0,360.3348083496094,0.119168221807518,34.675615212527966
liangzhuang_2023-06-30-birdnet-12_28_01,liangzhuang,0.0,False,False,False,2.0,0.2186633333333318,18.0,0.0,0.0,0.0,339.5618896484375,0.144494801386297,16.14391143911439
liangzhuang_2023-06-30-birdnet-12_33_02,liangzhuang,0.0,False,False,False,4.0,1.7666633333333372,38.0,0.0,0.0,0.0,362.5165100097656,0.209010930418555,16.741071428571427
liangzhuang_2023-06-30-birdnet-12_42_02,liangzhuang,0.0,False,False,False,4.0,1.135996666666669,34.0,0.0,0.0,0.0,348.61871337890625,0.1436950146627566,21.335807050092765
liangzhuang_2023-06-30-birdnet-12_57_32,liangzhuang,0.0,False,False,False,3.0,0.5239966666666689,16.0,0.0,0.0,0.0,339.31939697265625,0.8392428685683818,3.0177890724269374
liangzhuang_2023-06-30-birdnet-12_59_32,liangzhuang,0.0,False,False,True,2.0,0.1959966666666694,4.0,0.0,0.0,0.0,329.7789001464844,1.0,3.7989869368168487
liangzhuang_2023-06-30-birdnet-13_00_02,liangzhuang,0.0,False,False,False,2.0,0.2133300000000026,4.0,1.0,0.0,0.0,335.2086181640625,1.0,2.99920021327646
liangzhuang_2023-06-30-birdnet-13_00_32,liangzhuang,0.0,False,False,False,2.0,0.1839966666666666,10.0,0.0,0.0,0.0,344.14825439453125,0.996534257531325,2.6417870518994118
liangzhuang_2023-06-30-birdnet-13_01_32,liangzhuang,0.0,False,False,False,1.0,0.1146633333333335,13.0,0.0,0.0,0.0,358.8563232421875,0.223407091442282,10.29236276849642
liangzhuang_2023-06-30-birdnet-13_02_32,liangzhuang,0.001975596228508042,False,False,True,1.0,0.1186633333333333,26.0,0.0,0.0,0.0,356.59539794921875,0.0703812316715542,36.93181818181818
liangzhuang_2023-06-30-birdnet-13_03_02,liangzhuang,0.0,False,False,False,2.0,0.5053299999999972,32.0,0.0,0.0,0.0,357.6889343261719,0.0877099440149293,31.15501519756839
liangzhuang_2023-06-30-birdnet-13_07_32,liangzhuang,0.0,False,False,False,1.0,0.0746633333333335,5.0,0.0,0.0,0.0,332.50665283203125,0.9381498267128766,2.2733731173628877
liangzhuang_2023-06-30-birdnet-13_22_02,liangzhuang,0.0,False,False,False,3.0,0.597330000000003,22.0,0.0,0.0,0.0,336.8392944335937,0.8064516129032258,3.4297520661157024
liangzhuang_2023-06-30-birdnet-13_22_32,liangzhuang,0.0,False,False,True,1.0,0.0573299999999999,19.0,0.0,0.0,0.0,341.75732421875,0.4366835510530525,5.7997557997558005
liangzhuang_2023-06-30-birdnet-13_33_32,liangzhuang,0.0,False,False,False,1.0,0.0746633333333333,8.0,0.0,0.0,0.0,328.7575378417969,1.0,2.399360170621168
liangzhuang_2023-06-30-birdnet-13_57_03,liangzhuang,0.0,False,False,False,3.0,0.7453299999999974,17.0,1.0,0.0,0.0,338.48394775390625,0.9309517462010132,2.9352806414662083
liangzhuang_2023-06-30-birdnet-14_01_03,liangzhuang,0.0,False,False,False,1.0,0.0493300000000003,5.0,0.0,0.0,0.0,329.6766967773437,0.8605705145294588,3.3689591078066914
liangzhuang_2023-06-30-birdnet-14_02_03,liangzhuang,0.0,False,False,False,17.0,4.585329999999997,46.0,0.0,0.0,0.0,363.9727478027344,0.2244734737403359,19.15083135391924
liangzhuang_2023-06-30-birdnet-14_04_33,liangzhuang,0.001972046589018303,False,False,False,1.0,0.058663333333333,20.0,0.0,0.0,0.0,350.3254699707031,0.2788589709410823,7.52868068833652
liangzhuang_2023-06-30-birdnet-14_05_03,liangzhuang,0.0,False,False,False,2.0,0.3933300000000024,21.0,0.0,0.0,0.0,345.1001281738281,0.5483870967741935,4.6791443850267385
liangzhuang_2023-06-30-birdnet-14_05_33,liangzhuang,0.0,False,False,False,2.0,0.5733299999999995,24.0,0.0,0.0,0.0,345.65435791015625,0.1716875499866702,15.916149068322982
liangzhuang_2023-06-30-birdnet-14_06_03,liangzhuang,0.0,False,False,False,1.0,0.1199966666666663,14.0,0.0,0.0,0.0,341.91033935546875,0.2127432684617435,8.928571428571429
liangzhuang_2023-06-30-birdnet-14_54_04,liangzhuang,0.0,False,False,False,2.0,0.4693300000000029,12.0,0.0,0.0,0.0,341.7743530273437,0.4878699013596374,4.371584699453551
liangzhuang_2023-06-30-birdnet-14_54_34,liangzhuang,0.0,False,False,False,3.0,0.4279966666666688,23.0,0.0,0.0,0.0,343.9613647460937,0.4878699013596374,6.28415300546448
liangzhuang_2023-06-30-birdnet-15_05_34,liangzhuang,0.04149833368235398,False,False,False,15.0,6.134663333333334,44.0,1.0,0.0,0.0,339.5346374511719,0.1263663023193815,20.833333333333336
liangzhuang_2023-06-30-birdnet-15_17_34,liangzhuang,0.0,False,False,False,1.0,0.1319966666666667,5.0,0.0,0.0,0.0,333.73199462890625,0.8224473473740336,4.0923824959481365
liangzhuang_2023-06-30-birdnet-15_57_35,liangzhuang,0.0,False,False,False,2.0,0.4066633333333325,27.0,0.0,0.0,0.0,339.7577514648437,0.8824313516395628,3.285498489425982
liangzhuang_2023-06-30-birdnet-17_51_06,liangzhuang,0.0,False,False,False,2.0,0.46533,16.0,0.0,0.0,0.0,342.45977783203125,0.6414289522793921,3.636741479634248
liangzhuang_2023-06-30-birdnet-17_51_36,liangzhuang,0.0,False,False,False,1.0,0.09733,13.0,0.0,0.0,0.0,335.9755249023437,1.0,2.132764596107705
liangzhuang_2023-06-30-birdnet-18_26_37,liangzhuang,0.0,False,False,False,2.0,0.4613300000000002,22.0,0.0,0.0,0.0,333.309326171875,0.9352172753932284,2.2448688711516533
liangzhuang_2023-06-30-birdnet-18_34_37,liangzhuang,0.0,False,False,False,2.0,0.2919966666666695,17.0,0.0,0.0,0.0,335.3363952636719,0.7459344174886697,3.842030021443888
liangzhuang_2023-06-30-birdnet-18_35_07,liangzhuang,0.0,False,False,False,4.0,0.7546633333333297,28.0,0.0,0.0,0.0,336.17333984375,0.5035990402559317,5.492323980942298
liangzhuang_2023-06-30-birdnet-19_29_38,liangzhuang,0.0,False,False,False,5.0,0.9093299999999996,49.0,0.0,0.0,0.0,350.7108459472656,0.2852572647294055,16.588785046728972
liangzhuang_2023-06-30-birdnet-19_44_08,liangzhuang,0.001973155851358846,False,False,False,2.0,0.3666633333333334,17.0,0.0,0.0,0.0,340.5006408691406,0.3593708344441482,12.147626112759642
liangzhuang_2023-06-30-birdnet-19_45_38,liangzhuang,0.0,False,False,False,2.0,0.4746633333333332,18.0,0.0,0.0,0.0,340.265380859375,0.7392695281258331,4.778218535881717
liangzhuang_2023-07-01-birdnet-05_46_18,liangzhuang,0.0,False,False,False,4.0,0.9146633333333324,19.0,1.0,0.0,0.0,345.4327392578125,0.1943481738203145,11.488340192043896
liangzhuang_2023-07-01-birdnet-05_46_48,liangzhuang,0.0,False,False,True,2.0,0.347996666666666,28.0,0.0,0.0,0.0,349.5086669921875,0.1173020527859237,28.977272727272727
liangzhuang_2023-07-01-birdnet-05_47_17,liangzhuang,0.0,False,False,False,2.0,0.395996666666667,30.0,0.0,0.0,0.0,348.6839599609375,0.1103705678485737,20.833333333333336
liangzhuang_2023-07-01-birdnet-05_47_48,liangzhuang,0.0,False,False,False,2.0,0.617329999999999,31.0,0.0,0.0,0.0,342.1952514648437,0.1351639562783257,20.956607495069036
liangzhuang_2023-07-01-birdnet-05_48_18,liangzhuang,0.0,False,False,False,4.0,1.0359966666666658,35.0,0.0,0.0,0.0,342.9124755859375,0.14396161023727,20.13888888888889
liangzhuang_2023-07-01-birdnet-05_48_48,liangzhuang,0.0,False,False,False,3.0,0.7173299999999969,35.0,0.0,0.0,0.0,341.8641967773437,0.1394294854705411,24.378585086042065
liangzhuang_2023-07-01-birdnet-05_49_18,liangzhuang,0.0,False,False,False,2.0,0.3359966666666668,18.0,0.0,0.0,0.0,342.82244873046875,0.1314316182351373,17.24137931034483
liangzhuang_2023-07-01-birdnet-05_53_18,liangzhuang,0.0,False,False,False,1.0,0.0986633333333333,18.0,0.0,0.0,0.0,339.30438232421875,0.4348173820314582,6.207847946045371
liangzhuang_2023-07-01-birdnet-05_53_48,liangzhuang,0.0,False,False,False,1.0,0.1119966666666663,15.0,0.0,0.0,0.0,328.15191650390625,0.983204478805652,2.677603036876356
liangzhuang_2023-07-01-birdnet-05_54_18,liangzhuang,0.0,False,False,False,2.0,0.2613299999999974,20.0,0.0,0.0,0.0,337.70294189453125,0.4764062916555585,6.015668718522664
liangzhuang_2023-07-01-birdnet-06_51_19,liangzhuang,0.0,False,False,False,2.0,0.1839966666666663,23.0,0.0,0.0,0.0,345.6109619140625,0.2330045321247667,12.72883295194508
liangzhuang_2023-07-01-birdnet-07_51_20,liangzhuang,0.0,False,False,False,3.0,0.5199966666666676,36.0,0.0,0.0,0.0,339.28253173828125,0.4798720341242335,6.527777777777778
liangzhuang_2023-07-01-birdnet-07_51_50,liangzhuang,0.0,False,False,False,2.0,0.2399966666666673,19.0,0.0,0.0,0.0,347.66217041015625,0.3830978405758464,7.045929018789144
liangzhuang_2023-07-01-birdnet-08_11_20,liangzhuang,0.0,False,False,False,5.0,1.6466633333333318,29.0,0.0,0.0,0.0,349.3929138183594,0.1690215942415356,16.758675078864353
liangzhuang_2023-07-01-birdnet-08_11_50,liangzhuang,0.0019871615964275747,False,False,False,10.0,3.0279966666666667,55.0,0.0,0.0,0.0,351.4848937988281,0.2223407091442282,17.086330935251798
liangzhuang_2023-07-01-birdnet-08_12_20,liangzhuang,0.0,False,False,False,11.0,2.7786633333333333,69.0,0.0,0.0,0.0,356.8720092773437,0.284990669154892,13.447146866230122
liangzhuang_2023-07-01-birdnet-08_14_20,liangzhuang,0.0,False,False,False,2.0,0.3119966666666656,8.0,0.0,0.0,0.0,337.5721740722656,0.643028525726473,2.435737976782753
liangzhuang_2023-07-01-birdnet-08_28_50,liangzhuang,0.0,False,False,False,3.0,0.4279966666666652,20.0,0.0,0.0,0.0,343.5894470214844,0.2921887496667555,11.177007299270072
liangzhuang_2023-07-01-birdnet-08_29_20,liangzhuang,0.0,False,False,False,1.0,0.06133,12.0,0.0,0.0,0.0,339.732666015625,0.6710210610503866,3.972983710766786
liangzhuang_2023-07-01-birdnet-08_29_50,liangzhuang,0.0,False,False,False,1.0,0.0746633333333333,14.0,0.0,0.0,0.0,338.54205322265625,0.3393761663556385,8.641005498821682
liangzhuang_2023-07-01-birdnet-08_30_20,liangzhuang,0.0,False,False,False,2.0,0.5519966666666676,12.0,0.0,0.0,0.0,342.83355712890625,0.6315649160223941,4.643309413254538
liangzhuang_2023-07-01-birdnet-08_34_20,liangzhuang,0.001981874233926383,False,False,False,3.0,0.7893299999999988,17.0,0.0,0.0,0.0,342.98175048828125,0.3004532124766729,9.538598047914816
liangzhuang_2023-07-01-birdnet-08_37_20,liangzhuang,0.0,False,False,False,1.0,0.0746633333333335,15.0,0.0,0.0,0.0,345.84747314453125,0.3340442548653692,5.98563447725459
liangzhuang_2023-07-01-birdnet-08_38_50,liangzhuang,0.0,False,False,False,6.0,1.597330000000003,19.0,0.0,0.0,0.0,347.2944641113281,0.2402026126366302,15.677025527192008
liangzhuang_2023-07-01-birdnet-08_39_20,liangzhuang,0.0,False,False,False,5.0,1.8773299999999988,39.0,0.0,0.0,0.0,351.37774658203125,0.2932551319648094,17.727272727272727
liangzhuang_2023-07-01-birdnet-08_39_50,liangzhuang,0.0,False,False,False,2.0,0.466663333333333,8.0,0.0,0.0,0.0,349.2979431152344,0.3001866169021594,8.214920071047958
liangzhuang_2023-07-01-birdnet-08_40_20,liangzhuang,0.0,False,False,True,3.0,0.531996666666668,24.0,0.0,0.0,0.0,336.37567138671875,0.2777925886430285,9.357005758157388
liangzhuang_2023-07-01-birdnet-08_40_50,liangzhuang,0.0,False,False,False,4.0,0.5519966666666676,42.0,0.0,0.0,0.0,338.8576965332031,0.2068781658224473,16.269329896907216
liangzhuang_2023-07-01-birdnet-08_42_20,liangzhuang,0.0,False,False,False,4.0,1.0533300000000023,42.0,0.0,0.0,0.0,348.6875305175781,0.2639296187683284,22.727272727272727
liangzhuang_2023-07-01-birdnet-08_42_50,liangzhuang,0.0,False,False,False,3.0,0.4919966666666666,34.0,0.0,0.0,0.0,350.5596008300781,0.1831511596907491,22.56186317321688
liangzhuang_2023-07-01-birdnet-08_43_20,liangzhuang,0.0,False,False,False,4.0,1.3773300000000002,19.0,0.0,0.0,0.0,336.1312255859375,0.3508397760597174,7.693768996960486
liangzhuang_2023-07-01-birdnet-08_44_50,liangzhuang,0.0,False,False,False,2.0,0.2599966666666677,22.0,0.0,0.0,0.0,366.2516479492188,0.2927219408157824,11.384335154826957
liangzhuang_2023-07-01-birdnet-08_45_20,liangzhuang,0.0,False,False,False,1.0,0.0919966666666665,11.0,0.0,0.0,0.0,345.3177490234375,0.5419888029858705,4.426955238563699
liangzhuang_2023-07-01-birdnet-08_45_50,liangzhuang,0.0,False,False,False,2.0,0.2786633333333324,33.0,0.0,0.0,0.0,341.38775634765625,0.2330045321247667,14.44508009153318
liangzhuang_2023-07-01-birdnet-08_47_51,liangzhuang,0.0,False,False,False,2.0,0.5053300000000001,15.0,0.0,0.0,0.0,343.5771484375,0.2697947214076246,10.993083003952568
liangzhuang_2023-07-01-birdnet-08_48_20,liangzhuang,0.0,False,False,False,7.0,1.7413299999999978,48.0,0.0,0.0,0.0,349.61114501953125,0.2828579045587843,16.729500471253534
liangzhuang_2023-07-01-birdnet-08_48_50,liangzhuang,0.0,False,False,False,4.0,0.563996666666668,39.0,0.0,0.0,0.0,349.8373107910156,0.2545987736603572,14.659685863874346
liangzhuang_2023-07-01-birdnet-08_50_20,liangzhuang,0.0,False,False,False,2.0,0.4533300000000047,11.0,0.0,0.0,0.0,351.8908386230469,0.4118901626233004,4.773462783171521
liangzhuang_2023-07-01-birdnet-08_56_21,liangzhuang,0.0,False,False,False,3.0,0.8639966666666687,17.0,0.0,0.0,0.0,343.1139221191406,0.302852572647294,9.793133802816902
liangzhuang_2023-07-01-birdnet-08_59_51,liangzhuang,0.0,False,False,False,1.0,0.1053299999999999,11.0,0.0,0.0,0.0,338.1656188964844,0.9008264462809916,2.293577981651376
liangzhuang_2023-07-01-birdnet-09_00_21,liangzhuang,0.0,False,False,False,1.0,0.1159966666666658,18.0,0.0,0.0,0.0,349.0296630859375,0.1564916022394028,17.88756388415673
liangzhuang_2023-07-01-birdnet-09_00_51,liangzhuang,0.0,False,False,True,1.0,0.0693299999999999,14.0,0.0,0.0,0.0,342.2629699707031,1.0,2.565982404692082
liangzhuang_2023-07-01-birdnet-09_01_21,liangzhuang,0.0,False,False,False,1.0,0.1226633333333331,13.0,0.0,0.0,0.0,348.705322265625,0.2450013329778725,11.697497279651795
liangzhuang_2023-07-01-birdnet-09_02_21,liangzhuang,0.0,False,False,False,3.0,0.999996666666668,24.0,0.0,0.0,0.0,355.9617919921875,0.1698213809650759,19.427001569858717
liangzhuang_2023-07-01-birdnet-09_03_51,liangzhuang,0.0,False,False,False,1.0,0.1679966666666665,7.0,0.0,0.0,0.0,343.6128845214844,0.3135163956278325,8.503401360544219
liangzhuang_2023-07-01-birdnet-09_06_51,liangzhuang,0.0,False,False,True,3.0,0.4013299999999979,25.0,0.0,0.0,0.0,339.92852783203125,0.2545987736603572,14.397905759162304
liangzhuang_2023-07-01-birdnet-09_07_51,liangzhuang,0.0,False,False,False,3.0,0.9013300000000052,28.0,0.0,0.0,0.0,347.9039001464844,0.3049853372434017,11.363636363636363
liangzhuang_2023-07-01-birdnet-09_08_51,liangzhuang,0.0,False,False,False,1.0,0.051996666666664,5.0,0.0,0.0,0.0,329.46502685546875,1.0,2.4993335110637163
liangzhuang_2023-07-01-birdnet-09_09_21,liangzhuang,0.0,False,False,False,2.0,0.3906633333333342,33.0,0.0,0.0,0.0,348.5120849609375,0.191149026926153,16.213389121338913
liangzhuang_2023-07-01-birdnet-09_09_51,liangzhuang,0.00989186480252511,False,False,False,2.0,0.5506633333333326,32.0,1.0,0.0,0.0,495.2039184570313,0.1412956544921354,12.735849056603772
liangzhuang_2023-07-01-birdnet-09_10_21,liangzhuang,0.0,False,False,False,1.0,0.0906633333333332,28.0,0.0,0.0,0.0,351.7296447753906,0.1919488136496934,14.930555555555555
liangzhuang_2023-07-01-birdnet-09_10_51,liangzhuang,0.0,False,False,True,6.0,1.483996666666667,22.0,0.0,0.0,0.0,348.1649169921875,0.4166888829645427,7.597568777991043
liangzhuang_2023-07-01-birdnet-09_14_51,liangzhuang,0.0,False,False,False,2.0,0.3613299999999997,13.0,0.0,0.0,0.0,337.3111572265625,0.8592375366568915,2.94756438101148
liangzhuang_2023-07-01-birdnet-09_17_21,liangzhuang,0.0,False,False,False,1.0,0.0986633333333334,8.0,0.0,0.0,0.0,332.633056640625,0.9997334044254864,2.9
liangzhuang_2023-07-01-birdnet-09_17_51,liangzhuang,0.0,False,False,False,1.0,0.0906633333333326,15.0,0.0,0.0,0.0,341.2711181640625,0.6744868035190615,3.853754940711463
liangzhuang_2023-07-01-birdnet-09_18_21,liangzhuang,0.0,False,False,False,1.0,0.0986633333333333,23.0,0.0,0.0,0.0,345.7358093261719,0.4073580378565716,5.890052356020942
liangzhuang_2023-07-01-birdnet-09_18_51,liangzhuang,0.0,False,False,False,1.0,0.12133,16.0,0.0,0.0,0.0,341.8072204589844,0.6680885097307385,4.688747007182762
liangzhuang_2023-07-01-birdnet-09_37_21,liangzhuang,0.0,False,False,False,3.0,1.0106633333333406,15.0,0.0,0.0,0.0,342.2674560546875,0.2468675019994668,13.363930885529156
liangzhuang_2023-07-01-birdnet-09_45_51,liangzhuang,0.0,False,False,False,4.0,0.8826633333333405,33.0,0.0,0.0,0.0,346.1160888671875,0.2799253532391362,11.309523809523808
liangzhuang_2023-07-01-birdnet-09_51_51,liangzhuang,0.0,False,False,False,2.0,0.419996666666667,28.0,0.0,0.0,0.0,345.6240234375,0.2076779525459877,14.762516046213094
liangzhuang_2023-07-01-birdnet-09_52_51,liangzhuang,0.003933236869387038,False,False,False,1.0,0.0399966666666666,17.0,0.0,0.0,0.0,347.97479248046875,0.1706211676886163,18.9453125
liangzhuang_2023-07-01-birdnet-09_53_21,liangzhuang,0.0,False,False,False,3.0,0.5933300000000017,11.0,0.0,0.0,0.0,341.4580078125,0.1714209544121567,16.329704510108865
liangzhuang_2023-07-01-birdnet-09_56_22,liangzhuang,0.0,False,False,False,4.0,0.946663333333337,7.0,0.0,0.0,0.0,337.215576171875,0.4132231404958678,5.725806451612903
liangzhuang_2023-07-01-birdnet-09_57_52,liangzhuang,0.0,False,False,False,1.0,0.1893299999999997,5.0,0.0,0.0,0.0,351.8184509277344,0.1900826446280991,13.14866760168303
liangzhuang_2023-07-01-birdnet-09_58_22,liangzhuang,0.0,False,False,False,1.0,0.04533,4.0,0.0,0.0,0.0,328.00909423828125,0.9997334044254864,2.7333333333333334
liangzhuang_2023-07-01-birdnet-09_58_52,liangzhuang,0.0,False,False,False,2.0,0.3866633333333347,15.0,0.0,0.0,0.0,343.15740966796875,0.245267928552386,13.043478260869565
liangzhuang_2023-07-01-birdnet-10_01_52,liangzhuang,0.0,False,False,False,1.0,0.0813299999999994,11.0,0.0,0.0,0.0,340.9261779785156,0.33564382831245,6.652104845115171
liangzhuang_2023-07-01-birdnet-10_21_52,liangzhuang,0.0,False,False,False,2.0,0.2266633333333345,17.0,0.0,0.0,0.0,343.5740051269531,0.2783257797920554,9.458812260536398
liangzhuang_2023-07-01-birdnet-10_34_22,liangzhuang,0.0,False,False,False,2.0,0.4319966666666667,10.0,0.0,0.0,0.0,338.2621459960937,0.888296454278859,2.888655462184874
liangzhuang_2023-07-01-birdnet-10_35_52,liangzhuang,0.0,False,False,False,2.0,0.2119966666666641,19.0,0.0,0.0,0.0,330.7674865722656,0.9968008531058384,3.3431398769724527
liangzhuang_2023-07-01-birdnet-10_37_22,liangzhuang,0.0,False,False,False,1.0,0.0453299999999998,14.0,0.0,0.0,0.0,330.2601928710937,0.996534257531325,2.1401819154628146
