source_file,n_rel,max_bout,bout_dur,bout_rate,isi_cv,n_song_in_bout,n_types_bout,n_song_total,n_nontype1_total,frac_nontype1,n_distinct_nontype1,bout_start_s,bout_end_s
liangzhuang_2024-06-28-birdnet-12_29_54,4.0,1.0,0.5733300000000021,1.7441961871871283,,0.0,0.0,0.0,0.0,0.0,0.0,10.132668333333331,10.705998333333334
liangzhuang_2024-06-28-birdnet-12_30_24,2.0,1.0,0.7226633333333332,1.383770220342345,,0.0,0.0,0.0,0.0,0.0,0.0,14.443335,15.165998333333333
liangzhuang_2024-06-28-birdnet-12_30_54,14.0,2.0,0.5373299999999972,3.72210745724231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.115335,20.652665
liangzhuang_2024-06-28-birdnet-12_32_24,4.0,1.0,0.06799666666666715,14.706603264865821,,0.0,0.0,0.0,0.0,0.0,0.0,3.460668333333333,3.528665
liangzhuang_2024-06-28-birdnet-12_34_24,3.0,1.0,0.609329999999999,1.6411468334071875,,0.0,0.0,1.0,0.0,0.0,0.0,4.463335000000001,5.072665
liangzhuang_2024-06-28-birdnet-12_35_24,4.0,1.0,0.251996666666674,3.9683064590800314,,0.0,0.0,0.0,0.0,0.0,0.0,19.814001666666663,20.065998333333336
liangzhuang_2024-06-28-birdnet-12_35_54,3.0,1.0,0.1146633333333334,8.72118375534172,,0.0,0.0,0.0,0.0,0.0,0.0,0.4446683333333333,0.5593316666666667
liangzhuang_2024-06-28-birdnet-12_40_24,4.0,1.0,0.11599666666666586,8.6209373832582,,0.0,0.0,0.0,0.0,0.0,0.0,11.627335,11.743331666666666
liangzhuang_2024-06-28-birdnet-12_40_54,7.0,1.0,0.1293300000000004,7.732158045310423,,0.0,0.0,0.0,0.0,0.0,0.0,7.556668333333333,7.685998333333333
liangzhuang_2024-06-28-birdnet-12_41_24,5.0,2.0,0.5173299999999994,3.8660042912647676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.442001666666666,12.959331666666666
liangzhuang_2024-06-28-birdnet-12_42_54,3.0,1.0,0.139996666666665,7.143027214933774,,0.0,0.0,0.0,0.0,0.0,0.0,7.375335000000001,7.515331666666666
liangzhuang_2024-06-28-birdnet-12_45_54,4.0,1.0,0.5133299999999998,1.9480645978220643,,0.0,0.0,1.0,0.0,0.0,0.0,6.235335,6.748665
liangzhuang_2024-06-28-birdnet-12_46_24,12.0,2.0,0.42799666666666525,4.672933589825481,0.0,1.0,1.0,4.0,2.0,0.5,2.0,8.687335000000001,9.115331666666666
liangzhuang_2024-06-28-birdnet-12_47_54,3.0,1.0,0.1999966666666655,5.000083334722275,,0.0,0.0,0.0,0.0,0.0,0.0,7.854001666666667,8.053998333333332
liangzhuang_2024-06-28-birdnet-12_48_24,12.0,2.0,1.0959966666666663,1.8248230681966802,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.340668333333333,7.436665
liangzhuang_2024-06-28-birdnet-12_49_24,2.0,1.0,0.7426633333333328,1.3465051458938335,,0.0,0.0,0.0,0.0,0.0,0.0,13.615335,14.357998333333333
liangzhuang_2024-06-28-birdnet-12_49_54,8.0,1.0,0.830663333333332,1.2038571583353084,,0.0,0.0,0.0,0.0,0.0,0.0,6.174001666666667,7.004664999999999
liangzhuang_2024-06-28-birdnet-12_50_24,1.0,1.0,0.14266333333333314,7.00950956798057,,0.0,0.0,0.0,0.0,0.0,0.0,4.698001666666667,4.840665
liangzhuang_2024-06-28-birdnet-12_53_24,1.0,1.0,0.14399666666666455,6.944605199194528,,0.0,0.0,0.0,0.0,0.0,0.0,12.298001666666668,12.441998333333332
liangzhuang_2024-06-28-birdnet-12_53_54,28.0,3.0,1.5493300000000048,1.9363208612755132,0.011642949547219048,1.0,1.0,11.0,3.0,0.2727272727272727,2.0,19.71666833333333,21.265998333333336
liangzhuang_2024-06-28-birdnet-12_54_24,5.0,1.0,0.4333300000000002,2.3077100593081474,,0.0,0.0,0.0,0.0,0.0,0.0,3.091335,3.524665
liangzhuang_2024-06-28-birdnet-12_55_24,3.0,3.0,0.7119966666666713,4.2135028722044305,0.32882882882882736,0.0,0.0,0.0,0.0,0.0,0.0,20.57666833333333,21.288665
liangzhuang_2024-06-28-birdnet-12_56_54,14.0,1.0,0.1386633333333318,7.211711819995752,,0.0,0.0,1.0,0.0,0.0,0.0,9.258001666666669,9.396665
liangzhuang_2024-06-28-birdnet-12_57_24,16.0,1.0,0.2346633333333334,4.26142416795693,,1.0,1.0,6.0,0.0,0.0,0.0,0.319335,0.5539983333333334
liangzhuang_2024-06-28-birdnet-12_57_54,10.0,1.0,0.17733000000000132,5.639203744431244,,1.0,1.0,5.0,4.0,0.8,2.0,17.148668333333333,17.325998333333335
liangzhuang_2024-06-28-birdnet-12_58_24,12.0,1.0,0.17733,5.639203744431287,,1.0,1.0,6.0,1.0,0.16666666666666666,1.0,0.2966683333333333,0.4739983333333333
liangzhuang_2024-06-28-birdnet-12_58_54,23.0,3.0,1.5759966666666667,1.9035573256288612,0.4220072551390548,1.0,1.0,8.0,4.0,0.5,3.0,14.578001666666667,16.153998333333334
liangzhuang_2024-06-28-birdnet-12_59_24,37.0,3.0,0.9453300000000056,3.173494970010454,0.3123595505617961,1.0,1.0,14.0,3.0,0.21428571428571427,1.0,27.30066833333333,28.245998333333336
liangzhuang_2024-06-28-birdnet-12_59_54,32.0,4.0,2.2879966666666665,1.7482542952422717,0.12266097496538521,2.0,2.0,10.0,3.0,0.3,2.0,9.626001666666667,11.913998333333334
liangzhuang_2024-06-28-birdnet-13_00_24,16.0,2.0,1.4919966666666666,1.3404855685557833,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,2.116668333333333,3.608665
liangzhuang_2024-06-28-birdnet-13_00_54,8.0,1.0,0.3226633333333335,3.0992055703054766,,0.0,0.0,0.0,0.0,0.0,0.0,1.8820016666666668,2.2046650000000003
liangzhuang_2024-06-28-birdnet-13_01_24,9.0,1.0,0.6773299999999995,1.476385218431194,,0.0,0.0,0.0,0.0,0.0,0.0,11.262001666666666,11.939331666666666
liangzhuang_2024-06-28-birdnet-13_01_54,16.0,3.0,1.1853299999999987,2.5309407506770296,0.3922356091030784,0.0,0.0,1.0,1.0,1.0,1.0,6.798001666666667,7.983331666666666
liangzhuang_2024-06-28-birdnet-13_02_24,11.0,1.0,0.1693300000000001,5.905628063544555,,0.0,0.0,0.0,0.0,0.0,0.0,0.2540016666666666,0.4233316666666667
liangzhuang_2024-06-28-birdnet-13_02_54,11.0,1.0,0.15732999999999997,6.35606686582343,,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,9.708668333333334,9.865998333333334
liangzhuang_2024-06-28-birdnet-13_03_24,23.0,1.0,0.17066333333333344,5.8594894431531825,,0.0,0.0,4.0,0.0,0.0,0.0,0.3553349999999999,0.5259983333333333
liangzhuang_2024-06-28-birdnet-13_03_54,15.0,1.0,0.23999666666666641,4.166724537840808,,0.0,0.0,0.0,0.0,0.0,0.0,1.1780016666666668,1.4179983333333332
liangzhuang_2024-06-28-birdnet-13_04_24,11.0,1.0,0.5426633333333332,1.8427631619358846,,0.0,0.0,0.0,0.0,0.0,0.0,0.8700016666666667,1.4126649999999998
liangzhuang_2024-06-28-birdnet-13_04_54,22.0,1.0,0.37199666666666675,2.6881961307897018,,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,0.2740016666666666,0.6459983333333333
liangzhuang_2024-06-28-birdnet-13_05_24,27.0,2.0,1.3066633333333328,1.5306161495309942,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.098001666666667,5.404665
liangzhuang_2024-06-28-birdnet-13_05_54,32.0,2.0,0.8653299999999984,2.311256977107004,0.0,1.0,1.0,6.0,1.0,0.16666666666666666,1.0,12.280668333333333,13.145998333333331
liangzhuang_2024-06-28-birdnet-13_06_24,31.0,5.0,3.459996666666667,1.445088097387377,0.4071910935637588,1.0,1.0,9.0,3.0,0.3333333333333333,2.0,15.083335,18.543331666666667
liangzhuang_2024-06-28-birdnet-13_06_54,36.0,2.0,0.7519966666666666,2.659586257031281,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.8193349999999999,1.5713316666666666
liangzhuang_2024-06-28-birdnet-13_07_24,29.0,2.0,0.823996666666666,2.427194284766526,0.0,1.0,1.0,9.0,0.0,0.0,0.0,8.839335,9.663331666666666
liangzhuang_2024-06-28-birdnet-13_07_54,24.0,1.0,0.22666333333333322,4.411829585729204,,1.0,1.0,15.0,0.0,0.0,0.0,1.1206683333333334,1.3473316666666666
liangzhuang_2024-06-28-birdnet-13_08_24,19.0,2.0,1.501330000000003,1.3321521584195322,0.0,0.0,0.0,9.0,0.0,0.0,0.0,27.02866833333333,28.52999833333333
liangzhuang_2024-06-28-birdnet-13_08_54,25.0,3.0,1.173330000000007,2.5568254455268185,0.3843416370106751,0.0,0.0,7.0,0.0,0.0,0.0,18.942001666666663,20.11533166666667
liangzhuang_2024-06-28-birdnet-13_09_24,13.0,3.0,1.8826633333333334,1.5934872405935563,0.47422680412371077,0.0,0.0,2.0,0.0,0.0,0.0,11.738001666666667,13.620665
liangzhuang_2024-06-28-birdnet-13_09_54,23.0,3.0,1.6773300000000013,1.7885568135071797,0.04347826086956054,1.0,1.0,10.0,2.0,0.2,2.0,21.146001666666667,22.823331666666668
liangzhuang_2024-06-28-birdnet-13_10_24,12.0,2.0,0.4386633333333325,4.559305161893336,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,4.498001666666667,4.936665
liangzhuang_2024-06-28-birdnet-13_11_24,2.0,1.0,0.20533000000000357,4.870208931963097,,0.0,0.0,0.0,0.0,0.0,0.0,27.174001666666665,27.37933166666667
liangzhuang_2024-06-28-birdnet-13_11_54,11.0,1.0,0.4453300000000002,2.2455257898636956,,0.0,0.0,0.0,0.0,0.0,0.0,3.3206683333333333,3.7659983333333336
liangzhuang_2024-06-28-birdnet-13_12_24,4.0,1.0,0.20399666666666666,4.902040883020964,,0.0,0.0,0.0,0.0,0.0,0.0,0.047335,0.2513316666666667
liangzhuang_2024-06-28-birdnet-13_14_54,3.0,1.0,0.10532999999999682,9.493971328206875,,0.0,0.0,0.0,0.0,0.0,0.0,10.482001666666669,10.587331666666666
liangzhuang_2024-06-28-birdnet-13_15_24,1.0,1.0,0.46933,2.130696950972663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0086683333333333,0.4779983333333333
liangzhuang_2024-06-28-birdnet-13_16_24,2.0,1.0,0.1293299999999995,7.732158045310476,,0.0,0.0,0.0,0.0,0.0,0.0,6.847335,6.976665
liangzhuang_2024-06-28-birdnet-13_16_54,7.0,2.0,0.6919966666666717,2.8901873323089013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63266833333333,28.324665000000003
liangzhuang_2024-06-28-birdnet-13_18_24,8.0,1.0,0.22666333333333344,4.4118295857292,,1.0,1.0,3.0,0.0,0.0,0.0,0.2780016666666666,0.504665
liangzhuang_2024-06-28-birdnet-13_20_54,16.0,1.0,0.20132999999999956,4.966969651815438,,0.0,0.0,0.0,0.0,0.0,0.0,5.1913350000000005,5.392665
liangzhuang_2024-06-28-birdnet-13_26_24,1.0,1.0,0.13333000000000084,7.50018750468757,,0.0,0.0,0.0,0.0,0.0,0.0,15.443335,15.576665
liangzhuang_2024-06-28-birdnet-13_26_54,1.0,1.0,0.3506633333333369,2.8517381343928836,,0.0,0.0,0.0,0.0,0.0,0.0,13.196668333333331,13.547331666666668
liangzhuang_2024-06-28-birdnet-13_27_24,1.0,1.0,0.41732999999999976,2.3961852730453135,,0.0,0.0,0.0,0.0,0.0,0.0,5.871335,6.288665
liangzhuang_2024-06-28-birdnet-13_33_54,8.0,2.0,0.7306633333333359,2.7372387647753773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18466833333333,26.915331666666667
liangzhuang_2024-06-28-birdnet-13_34_24,19.0,2.0,0.6453299999999995,3.099189561929558,0.0,0.0,0.0,5.0,2.0,0.4,2.0,9.391335,10.036665
liangzhuang_2024-06-28-birdnet-13_37_54,15.0,1.0,0.25999666666666665,3.846203156450724,,0.0,0.0,1.0,0.0,0.0,0.0,1.387335,1.6473316666666666
liangzhuang_2024-06-28-birdnet-13_39_24,2.0,1.0,0.6279966666666663,1.5923651399423573,,0.0,0.0,0.0,0.0,0.0,0.0,6.494001666666667,7.121998333333333
liangzhuang_2024-06-28-birdnet-13_45_24,7.0,1.0,0.1719966666666668,5.814066164072942,,0.0,0.0,1.0,0.0,0.0,0.0,5.784668333333333,5.956665
liangzhuang_2024-06-28-birdnet-13_45_54,6.0,1.0,0.26133000000000006,3.8265794206558748,,1.0,1.0,1.0,0.0,0.0,0.0,1.059335,1.320665
liangzhuang_2024-06-28-birdnet-13_51_24,9.0,2.0,0.7306633333333332,2.737238764775387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187335,6.917998333333333
liangzhuang_2024-06-28-birdnet-13_53_54,11.0,2.0,0.5213300000000025,3.83634166458863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18466833333333,23.705998333333334
liangzhuang_2024-06-28-birdnet-13_55_54,2.0,1.0,0.09199666666666673,10.869959056487547,,0.0,0.0,0.0,0.0,0.0,0.0,6.252668333333333,6.344665
liangzhuang_2024-06-28-birdnet-13_57_24,7.0,2.0,0.9573300000000025,2.089143764428144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94066833333333,27.897998333333334
liangzhuang_2024-06-28-birdnet-13_57_54,26.0,3.0,1.8679966666666683,1.6059985831523598,0.3700787401574812,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,14.220668333333334,16.088665000000002
liangzhuang_2024-06-28-birdnet-13_58_24,28.0,2.0,0.8213299999999979,2.435074817673779,0.0,1.0,1.0,4.0,1.0,0.25,1.0,12.330001666666668,13.151331666666666
liangzhuang_2024-06-28-birdnet-13_58_54,27.0,2.0,0.8226633333333346,2.431128165024976,0.0,0.0,0.0,4.0,2.0,0.5,2.0,10.672668333333334,11.495331666666669
liangzhuang_2024-06-28-birdnet-14_00_24,22.0,2.0,0.8226633333333329,2.4311281650249814,0.0,0.0,0.0,5.0,4.0,0.8,2.0,9.119335,9.941998333333332
liangzhuang_2024-06-28-birdnet-14_00_54,4.0,1.0,0.4346633333333334,2.300631139809354,,1.0,1.0,2.0,2.0,1.0,2.0,0.0086683333333333,0.4433316666666667
liangzhuang_2024-06-28-birdnet-14_02_54,17.0,8.0,2.374663333333336,3.3688986087852415,0.3513900896282711,0.0,0.0,2.0,2.0,1.0,1.0,8.668668333333333,11.043331666666669
liangzhuang_2024-06-28-birdnet-14_03_54,4.0,1.0,0.1359966666666672,7.3531214000342855,,0.0,0.0,1.0,1.0,1.0,1.0,12.676668333333334,12.812665
liangzhuang_2024-06-28-birdnet-14_06_54,16.0,2.0,0.8413300000000028,2.3771884991620333,0.0,1.0,1.0,2.0,1.0,0.5,1.0,28.079335,28.920665000000003
liangzhuang_2024-06-28-birdnet-14_07_24,10.0,3.0,1.6146633333333327,1.8579724565905387,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.239335,1.8539983333333327
liangzhuang_2024-06-28-birdnet-14_14_25,6.0,1.0,0.13866333333333358,7.21171181999566,,0.0,0.0,0.0,0.0,0.0,0.0,17.564668333333334,17.703331666666667
liangzhuang_2024-06-28-birdnet-14_14_55,29.0,3.0,0.8906633333333325,3.368276078877544,0.12287334593572204,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,27.275335,28.16599833333333
liangzhuang_2024-06-28-birdnet-14_15_25,27.0,4.0,1.2146633333333376,3.2930935595322595,0.32559755881154634,0.0,0.0,1.0,0.0,0.0,0.0,20.754001666666664,21.968665
liangzhuang_2024-06-28-birdnet-14_15_55,31.0,3.0,0.841330000000001,3.5657827487430573,0.31755424063116017,0.0,0.0,5.0,0.0,0.0,0.0,9.962001666666668,10.803331666666669
liangzhuang_2024-06-28-birdnet-14_16_25,26.0,2.0,0.5706633333333329,3.504693368536034,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.311335,1.8819983333333328
liangzhuang_2024-06-28-birdnet-14_16_55,26.0,2.0,0.5999966666666667,3.3333518519547325,0.0,1.0,1.0,9.0,0.0,0.0,0.0,4.155335,4.755331666666667
liangzhuang_2024-06-28-birdnet-14_17_55,2.0,1.0,0.1386633333333318,7.211711819995752,,0.0,0.0,0.0,0.0,0.0,0.0,9.018001666666668,9.156665
liangzhuang_2024-06-28-birdnet-14_22_55,2.0,2.0,0.6106633333333331,3.2751270476367242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498001666666667,9.108665
liangzhuang_2024-06-28-birdnet-14_29_55,4.0,1.0,0.1306633333333327,7.653256460624033,,0.0,0.0,0.0,0.0,0.0,0.0,8.791335,8.921998333333333
liangzhuang_2024-06-28-birdnet-14_31_55,14.0,1.0,0.1813299999999991,5.514807257486378,,0.0,0.0,5.0,0.0,0.0,0.0,8.036668333333333,8.217998333333332
liangzhuang_2024-06-28-birdnet-14_32_25,21.0,3.0,1.1293299999999995,2.656442315355123,0.06627393225331427,0.0,0.0,7.0,0.0,0.0,0.0,4.367335000000001,5.496665
liangzhuang_2024-06-28-birdnet-14_32_55,19.0,1.0,0.16132999999999975,6.198475175106934,,0.0,0.0,1.0,0.0,0.0,0.0,1.1193350000000002,1.280665
liangzhuang_2024-06-28-birdnet-14_33_25,5.0,1.0,0.15999666666666634,6.250130211046076,,0.0,0.0,0.0,0.0,0.0,0.0,1.379335,1.5393316666666663
liangzhuang_2024-06-28-birdnet-14_33_55,19.0,2.0,0.7759966666666713,2.5773306586368343,0.0,0.0,0.0,2.0,1.0,0.5,1.0,16.519334999999998,17.29533166666667
liangzhuang_2024-06-28-birdnet-14_34_25,21.0,2.0,0.5653299999999994,3.537756708471162,0.0,0.0,0.0,4.0,1.0,0.25,1.0,8.886001666666667,9.451331666666666
liangzhuang_2024-06-28-birdnet-14_34_55,9.0,2.0,1.0093299999999998,1.9815124884824589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0086683333333333,1.0179983333333331
liangzhuang_2024-06-28-birdnet-14_35_25,15.0,2.0,0.9906633333333321,2.018849323180767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.178001666666669,12.168665
liangzhuang_2024-06-28-birdnet-14_35_55,6.0,1.0,0.959996666666667,1.041670283577373,,0.0,0.0,0.0,0.0,0.0,0.0,7.259335,8.219331666666667
liangzhuang_2024-06-28-birdnet-14_36_25,22.0,1.0,0.17466333333333336,5.725300101146967,,0.0,0.0,2.0,0.0,0.0,0.0,0.1420016666666666,0.316665
liangzhuang_2024-06-28-birdnet-14_36_55,25.0,2.0,0.7093300000000013,2.8195621220024476,0.0,0.0,0.0,4.0,1.0,0.25,1.0,13.594001666666667,14.303331666666669
liangzhuang_2024-06-28-birdnet-14_37_25,12.0,1.0,0.1706633333333333,5.859489443153188,,0.0,0.0,2.0,0.0,0.0,0.0,0.0086683333333333,0.1793316666666666
liangzhuang_2024-06-28-birdnet-14_37_55,4.0,1.0,0.283996666666666,3.521168088827342,,0.0,0.0,0.0,0.0,0.0,0.0,4.764668333333334,5.048665
liangzhuang_2024-06-28-birdnet-14_39_25,20.0,2.0,0.40932999999999886,4.886033273886609,0.0,1.0,1.0,5.0,0.0,0.0,0.0,14.416668333333334,14.825998333333333
liangzhuang_2024-06-28-birdnet-14_39_55,28.0,2.0,0.6106633333333331,3.2751270476367242,0.0,1.0,1.0,8.0,1.0,0.125,1.0,6.726001666666667,7.336665
liangzhuang_2024-06-28-birdnet-14_40_25,17.0,3.0,1.6519966666666672,1.8159842937536188,0.12118018967334007,1.0,1.0,5.0,3.0,0.6,1.0,0.9886683333333331,2.6406650000000003
liangzhuang_2024-06-28-birdnet-14_40_55,14.0,1.0,0.1679966666666667,5.952499057520981,,0.0,0.0,0.0,0.0,0.0,0.0,0.239335,0.4073316666666667
liangzhuang_2024-06-28-birdnet-14_41_25,12.0,1.0,0.1453300000000004,6.8808917635725395,,0.0,0.0,0.0,0.0,0.0,0.0,3.055335,3.2006650000000003
liangzhuang_2024-06-28-birdnet-14_41_55,12.0,2.0,0.7026633333333336,2.846313312681748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.451335,12.153998333333334
liangzhuang_2024-06-28-birdnet-14_42_55,8.0,1.0,0.839996666666667,1.1904809146068036,,0.0,0.0,0.0,0.0,0.0,0.0,3.0140016666666667,3.8539983333333336
liangzhuang_2024-06-28-birdnet-14_43_25,8.0,1.0,0.291996666666666,3.4246966289569594,,0.0,0.0,0.0,0.0,0.0,0.0,12.859335,13.151331666666666
liangzhuang_2024-06-28-birdnet-14_43_55,13.0,1.0,0.1719966666666669,5.814066164072939,,0.0,0.0,1.0,0.0,0.0,0.0,0.8193349999999999,0.9913316666666668
liangzhuang_2024-06-28-birdnet-14_44_25,8.0,1.0,0.15199666666666722,6.579091646746615,,0.0,0.0,0.0,0.0,0.0,0.0,2.6740016666666664,2.8259983333333336
liangzhuang_2024-06-28-birdnet-14_44_55,11.0,2.0,1.111996666666668,1.7985665424656525,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,15.051335,16.163331666666668
liangzhuang_2024-06-28-birdnet-14_45_25,26.0,2.0,1.3093299999999992,1.5274987970946983,0.0,0.0,0.0,8.0,1.0,0.125,1.0,8.922001666666667,10.231331666666666
liangzhuang_2024-06-28-birdnet-14_45_55,30.0,5.0,2.9533300000000047,1.6930041681762593,0.2034136112998453,0.0,0.0,11.0,2.0,0.18181818181818182,2.0,23.870001666666663,26.823331666666668
liangzhuang_2024-06-28-birdnet-14_46_25,34.0,3.0,1.0799966666666663,2.777786351192443,0.21337579617834374,0.0,0.0,5.0,0.0,0.0,0.0,5.888668333333333,6.968665
liangzhuang_2024-06-28-birdnet-14_46_55,26.0,2.0,1.0479966666666662,1.9084030165490355,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.138001666666664,20.18599833333333
liangzhuang_2024-06-28-birdnet-14_47_25,19.0,2.0,1.1133300000000004,1.7964125641094728,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.227335,6.340665
liangzhuang_2024-06-28-birdnet-14_47_55,16.0,2.0,0.4826633333333312,4.143675025380028,0.0,1.0,1.0,2.0,0.0,0.0,0.0,10.790001666666669,11.272665
liangzhuang_2024-06-28-birdnet-14_48_25,15.0,1.0,0.2773300000000001,3.6058125698626173,,0.0,0.0,2.0,0.0,0.0,0.0,0.239335,0.516665
liangzhuang_2024-06-28-birdnet-14_48_55,8.0,4.0,1.5199966666666676,2.631584718387539,0.07256436978211636,0.0,0.0,0.0,0.0,0.0,0.0,27.338001666666663,28.85799833333333
liangzhuang_2024-06-28-birdnet-14_49_25,25.0,4.0,1.7373299999999992,2.302383542562439,0.4995848845672332,0.0,0.0,0.0,0.0,0.0,0.0,5.9686683333333335,7.705998333333333
liangzhuang_2024-06-28-birdnet-14_49_55,15.0,2.0,0.7239966666666682,2.76244365765956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.267335,29.991331666666667
liangzhuang_2024-06-28-birdnet-14_50_25,13.0,1.0,0.13999666666666669,7.143027214933688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0420016666666666,0.1819983333333333
liangzhuang_2024-06-28-birdnet-14_50_55,9.0,1.0,0.14932999999999907,6.696578048617198,,0.0,0.0,0.0,0.0,0.0,0.0,8.772668333333334,8.921998333333333
liangzhuang_2024-06-28-birdnet-14_55_55,3.0,2.0,0.5706633333333322,3.504693368536038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.911335,13.481998333333332
liangzhuang_2024-06-28-birdnet-14_56_25,2.0,1.0,0.19333000000000133,5.172502974189174,,0.0,0.0,0.0,0.0,0.0,0.0,13.507335,13.700665
liangzhuang_2024-06-28-birdnet-14_57_25,2.0,1.0,0.33199666666666683,3.0120784345224334,,0.0,0.0,0.0,0.0,0.0,0.0,0.615335,0.9473316666666668
liangzhuang_2024-06-28-birdnet-14_58_25,4.0,1.0,0.1746633333333333,5.725300101146969,,0.0,0.0,0.0,0.0,0.0,0.0,0.179335,0.3539983333333333
liangzhuang_2024-06-28-birdnet-14_59_25,2.0,1.0,0.11732999999999905,8.522969402539914,,0.0,0.0,0.0,0.0,0.0,0.0,13.304668333333334,13.421998333333333
liangzhuang_2024-06-28-birdnet-15_00_25,6.0,2.0,0.23333000000000226,8.571551022157376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.290001666666665,26.523331666666667
liangzhuang_2024-06-28-birdnet-15_00_55,6.0,2.0,0.21733,9.202595131827175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406683333333333,0.3579983333333333
liangzhuang_2024-06-28-birdnet-15_02_25,13.0,1.0,0.16532999999999998,6.04850904252102,,1.0,1.0,1.0,1.0,1.0,1.0,0.547335,0.712665
liangzhuang_2024-06-28-birdnet-15_02_55,5.0,1.0,0.12532999999999994,7.978935609989631,,0.0,0.0,0.0,0.0,0.0,0.0,12.504668333333331,12.629998333333331
liangzhuang_2024-06-28-birdnet-15_03_25,11.0,1.0,0.13332999999999995,7.50018750468762,,0.0,0.0,1.0,1.0,1.0,1.0,2.351335,2.484665
liangzhuang_2024-06-28-birdnet-15_11_55,6.0,1.0,0.36666333333333345,2.7272975208865526,,0.0,0.0,0.0,0.0,0.0,0.0,0.5766683333333333,0.9433316666666668
liangzhuang_2024-06-28-birdnet-15_12_25,9.0,2.0,0.6293300000000013,3.1779829342316366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.690001666666667,14.319331666666669
liangzhuang_2024-06-28-birdnet-15_20_25,1.0,1.0,0.3453300000000001,2.8957808473054754,,0.0,0.0,0.0,0.0,0.0,0.0,0.4646683333333333,0.8099983333333334
liangzhuang_2024-06-28-birdnet-15_23_55,14.0,2.0,0.9199966666666697,2.1739209200033263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71666833333333,20.636665
liangzhuang_2024-06-28-birdnet-15_24_25,7.0,1.0,0.15199666666666722,6.579091646746615,,0.0,0.0,0.0,0.0,0.0,0.0,3.1380016666666664,3.2899983333333336
liangzhuang_2024-06-28-birdnet-15_25_25,1.0,1.0,0.19332999999999867,5.172502974189245,,0.0,0.0,0.0,0.0,0.0,0.0,5.568668333333334,5.761998333333333
liangzhuang_2024-06-28-birdnet-15_26_25,20.0,2.0,0.5773300000000006,3.464223234545231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9486683333333328,2.5259983333333333
liangzhuang_2024-06-28-birdnet-15_26_55,17.0,1.0,0.1693300000000002,5.905628063544551,,0.0,0.0,5.0,0.0,0.0,0.0,1.0300016666666667,1.199331666666667
liangzhuang_2024-06-28-birdnet-15_27_55,5.0,2.0,0.4333300000000051,4.6154201186162425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.06066833333333,24.493998333333334
liangzhuang_2024-06-28-birdnet-15_28_55,3.0,1.0,0.1586633333333367,6.30265341708846,,0.0,0.0,0.0,0.0,0.0,0.0,16.136668333333333,16.29533166666667
liangzhuang_2024-06-28-birdnet-15_40_55,21.0,2.0,1.2653299999999994,1.5806153335493516,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5926683333333334,1.8579983333333328
liangzhuang_2024-06-28-birdnet-15_41_25,24.0,1.0,0.5186633333333331,1.928032956510004,,0.0,0.0,2.0,0.0,0.0,0.0,0.9940016666666668,1.512665
liangzhuang_2024-06-28-birdnet-15_43_25,26.0,1.0,0.13733000000000012,7.28173013908104,,0.0,0.0,0.0,0.0,0.0,0.0,0.3500016666666666,0.4873316666666667
liangzhuang_2024-06-28-birdnet-15_43_55,3.0,1.0,0.11999666666666631,8.33356482124506,,0.0,0.0,0.0,0.0,0.0,0.0,7.514001666666667,7.633998333333333
