source_file,n_seg_all,max_bout_all,bout_dur_all,active_dur_all
liangzhuang_2023-05-30-birdnet-06_24_14,75,12,3.170663333333337,13.495750000000092
liangzhuang_2023-05-30-birdnet-06_24_44,48,5,1.12133,10.597173333333378
liangzhuang_2023-05-30-birdnet-06_26_44,69,12,3.894663333333334,11.527770000000064
liangzhuang_2023-05-30-birdnet-06_27_44,64,8,1.7586633333333381,9.634453333333376
liangzhuang_2023-05-30-birdnet-06_29_14,83,10,2.618663333333334,11.702390000000102
liangzhuang_2023-05-30-birdnet-06_32_14,55,5,1.0493299999999994,7.763816666666695
liangzhuang_2023-05-30-birdnet-06_34_44,60,13,4.1959966666666695,10.278466666666734
liangzhuang_2023-05-30-birdnet-06_43_44,46,10,4.347996666666667,8.90918000000003
liangzhuang_2023-05-30-birdnet-06_46_44,58,11,3.2533299999999983,10.59047333333335
liangzhuang_2023-05-30-birdnet-06_56_14,60,15,5.763996666666666,13.503800000000034
liangzhuang_2023-05-30-birdnet-06_56_44,52,5,1.0413300000000039,8.533160000000041
liangzhuang_2023-05-30-birdnet-06_58_44,37,5,1.2093299999999978,4.653210000000016
liangzhuang_2023-05-30-birdnet-07_00_14,60,7,2.0986633333333335,9.250466666666721
liangzhuang_2023-05-30-birdnet-07_02_14,62,8,2.037329999999999,8.83046000000007
liangzhuang_2023-05-30-birdnet-07_03_14,73,11,3.035996666666666,11.449090000000032
liangzhuang_2023-05-30-birdnet-07_05_44,53,8,2.38133,10.36382333333338
liangzhuang_2023-05-30-birdnet-07_08_14,43,3,0.703996666666665,4.633190000000044
liangzhuang_2023-05-30-birdnet-07_08_44,59,8,2.2919966666666665,8.7518033333334
liangzhuang_2023-05-30-birdnet-07_09_14,53,6,1.3746633333333333,12.593156666666722
liangzhuang_2023-05-30-birdnet-07_11_44,47,11,4.3533300000000015,8.95317666666671
liangzhuang_2023-05-30-birdnet-07_15_44,57,8,2.011996666666665,8.793143333333393
liangzhuang_2023-05-30-birdnet-07_16_14,58,8,2.40933,10.574473333333383
liangzhuang_2023-05-30-birdnet-07_17_14,57,7,2.014663333333335,10.178476666666707
liangzhuang_2023-05-30-birdnet-07_18_44,38,5,1.5546633333333375,6.921206666666679
liangzhuang_2023-05-30-birdnet-07_20_14,50,7,2.54933,8.250500000000025
liangzhuang_2023-05-30-birdnet-07_20_44,52,5,1.7786633333333324,8.75582666666672
liangzhuang_2023-05-30-birdnet-07_21_44,46,5,1.8866633333333347,6.525180000000045
liangzhuang_2023-05-30-birdnet-07_22_44,45,4,1.523996666666667,6.718516666666695
liangzhuang_2023-05-30-birdnet-07_24_44,48,4,0.6533300000000075,7.325173333333373
liangzhuang_2023-05-30-birdnet-07_25_44,37,4,1.1506633333333305,3.9972100000000315
liangzhuang_2023-05-30-birdnet-07_26_44,34,5,1.3133299999999988,4.666553333333369
liangzhuang_2023-05-30-birdnet-07_27_14,29,3,0.9439966666666688,4.206570000000015
liangzhuang_2023-05-30-birdnet-07_29_44,18,2,0.29066333333333283,2.5572733333333604
liangzhuang_2023-05-30-birdnet-07_33_14,9,2,0.35199666666667184,0.7493033333333585
liangzhuang_2023-05-30-birdnet-07_36_44,48,3,0.8399966666666663,7.482506666666692
liangzhuang_2023-05-30-birdnet-07_37_14,68,14,4.698663333333332,12.879773333333397
liangzhuang_2023-05-30-birdnet-07_40_44,37,4,1.2546633333333403,5.3345433333333645
liangzhuang_2023-05-30-birdnet-07_41_44,33,3,1.2679966666666669,5.72922333333336
liangzhuang_2023-05-30-birdnet-07_42_44,42,4,1.2226633333333332,6.4638600000000395
liangzhuang_2023-05-30-birdnet-07_48_14,38,4,2.031996666666668,6.363873333333372
liangzhuang_2023-05-30-birdnet-07_52_14,30,2,0.4239966666666666,4.839900000000032
liangzhuang_2023-05-30-birdnet-07_53_44,48,6,1.4533300000000002,5.771840000000024
liangzhuang_2023-05-30-birdnet-07_54_45,55,17,7.971996666666669,12.531816666666732
liangzhuang_2023-05-30-birdnet-08_02_45,55,11,4.327996666666667,12.577150000000053
liangzhuang_2023-05-30-birdnet-08_03_15,59,6,1.882663333333337,10.1811366666667
liangzhuang_2023-05-30-birdnet-08_03_45,57,9,3.0013299999999994,7.483810000000066
liangzhuang_2023-05-30-birdnet-08_07_15,58,4,0.7759966666666669,7.406473333333373
liangzhuang_2023-05-30-birdnet-08_10_45,46,4,0.7039966666666659,6.2105133333333695
liangzhuang_2023-05-30-birdnet-08_11_45,35,4,1.9946633333333388,4.693216666666685
liangzhuang_2023-05-30-birdnet-08_12_15,43,6,1.2386633333333332,4.742523333333381
liangzhuang_2023-05-30-birdnet-08_13_45,41,6,1.2479966666666655,9.103863333333369
liangzhuang_2023-05-30-birdnet-08_14_45,45,9,4.5346633333333335,9.371850000000038
liangzhuang_2023-05-30-birdnet-08_16_15,59,8,1.9853300000000011,8.429136666666722
liangzhuang_2023-05-30-birdnet-08_17_45,55,19,7.602663333333333,9.079816666666694
liangzhuang_2023-05-30-birdnet-08_18_15,58,5,1.67333,9.618473333333377
liangzhuang_2023-05-30-birdnet-08_24_15,58,7,2.554663333333334,11.398473333333383
liangzhuang_2023-05-30-birdnet-08_24_45,63,7,2.4013299999999997,10.075790000000056
liangzhuang_2023-05-30-birdnet-08_25_45,68,8,1.8786633333333356,9.331773333333365
liangzhuang_2023-05-30-birdnet-08_30_45,71,15,5.177330000000001,14.69976333333341
liangzhuang_2023-05-30-birdnet-08_31_45,78,15,4.15333,12.034406666666738
liangzhuang_2023-05-30-birdnet-08_32_15,79,10,2.4639966666666684,11.290403333333387
liangzhuang_2023-05-30-birdnet-08_32_45,67,7,2.165329999999999,11.907776666666706
liangzhuang_2023-05-30-birdnet-08_33_15,54,36,13.08666333333333,13.023820000000041
liangzhuang_2023-05-30-birdnet-08_34_45,72,10,3.621330000000002,13.817093333333393
liangzhuang_2023-05-30-birdnet-08_35_45,55,6,2.0759966666666685,10.646483333333386
liangzhuang_2023-05-30-birdnet-08_41_45,48,6,1.7106633333333363,8.274506666666687
liangzhuang_2023-05-30-birdnet-08_44_45,51,10,2.88133,7.551830000000042
liangzhuang_2023-05-30-birdnet-08_45_45,53,20,8.213330000000001,14.75715666666673
liangzhuang_2023-05-30-birdnet-08_46_15,19,2,0.21732999999999958,2.4412700000000163
liangzhuang_2023-05-30-birdnet-08_46_45,29,3,0.6066633333333318,3.8612366666667235
liangzhuang_2023-05-30-birdnet-08_50_45,52,6,2.21733,11.049160000000043
liangzhuang_2023-05-30-birdnet-08_51_15,40,5,1.4119966666666741,5.159866666666707
liangzhuang_2023-05-30-birdnet-08_56_15,33,7,1.235996666666666,4.8185566666666935
liangzhuang_2023-05-30-birdnet-08_56_45,35,4,1.322663333333332,5.837216666666707
liangzhuang_2023-05-30-birdnet-08_58_15,46,6,2.2826633333333333,10.561180000000068
liangzhuang_2023-05-30-birdnet-09_01_45,67,15,5.319996666666665,16.42777666666673
liangzhuang_2023-05-30-birdnet-09_02_45,70,12,5.495996666666666,12.989100000000066
liangzhuang_2023-05-30-birdnet-09_11_15,30,8,4.593329999999998,10.78390000000003
liangzhuang_2023-05-30-birdnet-09_14_15,29,2,0.585329999999999,8.76390333333337
liangzhuang_2023-05-30-birdnet-09_14_45,31,7,2.07733,8.087896666666659
liangzhuang_2023-05-30-birdnet-09_15_45,58,8,1.823996666666666,11.265140000000052
liangzhuang_2023-05-30-birdnet-09_16_15,43,7,2.22133,7.909190000000013
liangzhuang_2023-05-30-birdnet-09_16_45,54,12,3.989330000000006,11.53448666666672
liangzhuang_2023-05-30-birdnet-09_17_15,45,7,2.751996666666667,11.061183333333396
liangzhuang_2023-05-30-birdnet-09_19_15,64,6,1.5253299999999999,8.770453333333371
liangzhuang_2023-05-30-birdnet-09_19_45,50,6,2.434663333333333,8.702500000000068
liangzhuang_2023-05-30-birdnet-09_20_15,57,7,1.4119966666666666,9.3384766666667
liangzhuang_2023-05-30-birdnet-09_21_45,32,6,2.7653300000000023,6.618560000000036
liangzhuang_2023-05-30-birdnet-09_22_15,60,10,3.9786633333333317,12.36780000000007
liangzhuang_2023-05-30-birdnet-09_25_15,48,4,0.6386633333333371,6.701173333333369
liangzhuang_2023-05-30-birdnet-09_29_45,46,4,0.9706633333333343,8.061180000000043
liangzhuang_2023-05-30-birdnet-09_30_15,48,6,1.951996666666668,8.205173333333347
liangzhuang_2023-05-30-birdnet-09_30_45,47,7,2.6599966666666717,12.167843333333373
liangzhuang_2023-05-30-birdnet-09_31_15,64,8,2.0039966666666693,11.350453333333393
liangzhuang_2023-05-30-birdnet-09_31_45,64,11,3.7026633333333354,11.361120000000057
liangzhuang_2023-05-30-birdnet-09_34_15,60,13,5.091996666666667,17.138466666666726
liangzhuang_2023-05-30-birdnet-09_35_15,58,9,4.074663333333331,15.71447333333339
liangzhuang_2023-05-30-birdnet-09_35_45,50,8,3.786663333333332,12.29316666666669
liangzhuang_2023-05-30-birdnet-09_36_15,48,9,3.3826633333333334,10.465173333333349
liangzhuang_2023-05-30-birdnet-09_36_45,52,11,3.290663333333338,8.383826666666717
liangzhuang_2023-05-30-birdnet-09_37_45,47,5,1.08133,8.29584333333337
liangzhuang_2023-05-30-birdnet-09_41_45,75,16,6.7479966666666655,15.189083333333382
liangzhuang_2023-05-30-birdnet-09_44_46,66,5,1.1546633333333354,8.735780000000043
liangzhuang_2023-05-30-birdnet-09_46_46,50,13,5.5746633333333335,13.162500000000037
liangzhuang_2023-05-30-birdnet-09_47_45,53,6,1.4733300000000042,9.423823333333383
liangzhuang_2023-05-30-birdnet-09_51_46,30,6,1.435996666666668,4.642566666666694
liangzhuang_2023-05-30-birdnet-09_52_45,46,3,0.6319966666666668,7.1638466666667036
liangzhuang_2023-05-30-birdnet-09_53_16,31,4,1.1373300000000057,4.658563333333359
liangzhuang_2023-05-30-birdnet-09_53_46,36,5,1.085329999999999,6.733213333333367
liangzhuang_2023-05-30-birdnet-09_54_16,36,4,1.2719966666666669,6.386546666666674
liangzhuang_2023-05-30-birdnet-09_54_46,21,2,0.433329999999998,3.810596666666692
liangzhuang_2023-05-30-birdnet-09_55_46,51,6,1.4613300000000002,8.277163333333384
liangzhuang_2023-05-30-birdnet-09_58_46,50,6,2.4079966666666657,7.821166666666713
liangzhuang_2023-05-30-birdnet-09_59_16,57,5,1.4933299999999994,9.053143333333391
liangzhuang_2023-05-30-birdnet-09_59_46,42,4,1.1853299999999998,5.381193333333342
liangzhuang_2023-05-30-birdnet-10_00_16,57,5,0.8946633333333333,9.121143333333386
liangzhuang_2023-05-30-birdnet-10_00_46,63,12,5.43733,12.44112333333338
liangzhuang_2023-05-30-birdnet-10_01_16,61,10,4.82133,11.599796666666705
liangzhuang_2023-05-30-birdnet-10_01_46,56,5,1.8306633333333333,9.277146666666683
liangzhuang_2023-05-30-birdnet-10_02_16,50,5,1.2759966666666678,9.077166666666702
liangzhuang_2023-05-30-birdnet-10_02_46,41,5,1.4839966666666666,6.0545300000000175
liangzhuang_2023-05-30-birdnet-10_03_16,65,7,2.3186633333333333,8.702450000000026
liangzhuang_2023-05-30-birdnet-10_03_46,59,8,2.5119966666666684,9.085136666666717
liangzhuang_2023-05-30-birdnet-10_04_16,67,25,8.029330000000002,13.639776666666721
liangzhuang_2023-05-30-birdnet-10_04_46,75,9,2.65333,11.827750000000059
liangzhuang_2023-05-30-birdnet-10_05_16,49,5,1.1866633333333354,10.55983666666669
liangzhuang_2023-05-30-birdnet-10_05_46,51,5,1.0319966666666662,6.841163333333366
liangzhuang_2023-05-30-birdnet-10_06_16,71,20,6.103996666666667,14.003763333333406
liangzhuang_2023-05-30-birdnet-10_09_46,38,3,1.0999966666666667,9.27054000000004
liangzhuang_2023-05-30-birdnet-10_10_16,39,11,3.371996666666666,7.250536666666693
liangzhuang_2023-05-30-birdnet-10_11_16,44,7,3.3679966666666665,10.98385333333336
liangzhuang_2023-05-30-birdnet-10_14_16,34,5,1.0879966666666618,3.3398866666666893
liangzhuang_2023-05-30-birdnet-10_15_46,44,7,2.5039966666666675,6.58518666666669
liangzhuang_2023-05-30-birdnet-10_16_46,48,6,1.7079966666666668,6.8545066666667225
liangzhuang_2023-05-30-birdnet-10_17_46,36,10,3.1399966666666668,8.090546666666661
liangzhuang_2023-05-30-birdnet-10_18_16,33,6,1.7559966666666682,6.134556666666713
liangzhuang_2023-05-30-birdnet-10_19_16,55,10,3.455996666666667,9.989150000000059
liangzhuang_2023-05-30-birdnet-10_20_46,36,4,0.3733299999999993,4.886546666666707
liangzhuang_2023-05-30-birdnet-10_21_16,49,6,1.70533,6.845170000000045
liangzhuang_2023-05-30-birdnet-10_21_46,44,4,1.4133299999999984,6.910520000000034
liangzhuang_2023-05-30-birdnet-10_22_16,48,4,1.086663333333334,8.131840000000032
liangzhuang_2023-05-30-birdnet-10_22_46,61,22,7.287996666666665,12.745130000000067
liangzhuang_2023-05-30-birdnet-10_23_16,57,10,3.7319966666666655,9.071810000000028
liangzhuang_2023-05-30-birdnet-10_24_46,67,25,8.935996666666668,13.873110000000036
liangzhuang_2023-05-30-birdnet-10_25_16,65,8,3.4359966666666666,9.815783333333394
liangzhuang_2023-05-30-birdnet-10_26_46,55,6,1.766663333333332,6.951816666666698
liangzhuang_2023-05-30-birdnet-10_27_46,51,4,0.935996666666667,8.234496666666695
liangzhuang_2023-05-30-birdnet-10_28_16,41,7,1.7306633333333359,7.370530000000045
liangzhuang_2023-05-30-birdnet-10_28_46,45,8,2.726663333333333,7.646516666666695
liangzhuang_2023-05-30-birdnet-10_29_16,31,3,0.7239966666666664,3.693230000000002
liangzhuang_2023-05-30-birdnet-10_29_46,41,4,0.9119966666666661,5.335863333333346
liangzhuang_2023-05-30-birdnet-10_30_16,28,2,0.46932999999999936,3.397240000000026
liangzhuang_2023-05-30-birdnet-10_31_46,48,4,0.9853299999999994,6.881173333333343
liangzhuang_2023-05-30-birdnet-10_32_16,45,4,1.3119966666666665,6.29718333333337
liangzhuang_2023-05-30-birdnet-10_33_16,30,2,0.291996666666666,3.5159000000000296
liangzhuang_2023-05-30-birdnet-10_33_46,26,3,0.69333,3.787913333333361
liangzhuang_2023-05-30-birdnet-10_34_16,37,5,1.5506633333333335,9.739876666666689
liangzhuang_2023-05-30-birdnet-10_34_46,33,3,0.34266333333333243,7.883890000000037
liangzhuang_2023-05-30-birdnet-10_35_16,52,7,2.894663333333334,8.381160000000069
liangzhuang_2023-05-30-birdnet-10_35_46,27,4,1.3066633333333346,4.687910000000031
liangzhuang_2023-05-30-birdnet-10_37_16,53,5,1.3413299999999997,7.234490000000027
liangzhuang_2023-05-30-birdnet-10_38_46,46,5,1.0879966666666663,5.315846666666695
liangzhuang_2023-05-30-birdnet-10_40_46,39,3,0.6639966666666659,3.8545366666667156
liangzhuang_2023-05-30-birdnet-10_41_16,57,6,1.6333300000000044,7.386476666666721
liangzhuang_2023-05-30-birdnet-10_42_16,56,5,1.0773299999999981,6.3958133333333755
liangzhuang_2023-05-30-birdnet-10_42_46,39,3,0.68933,5.023870000000054
liangzhuang_2023-05-30-birdnet-10_43_16,40,3,0.7479966666666668,5.1998666666667095
liangzhuang_2023-05-30-birdnet-10_43_46,22,2,0.531996666666668,3.1305933333333593
liangzhuang_2023-05-30-birdnet-10_44_16,24,2,0.35199666666667184,4.025253333333356
liangzhuang_2023-05-30-birdnet-10_44_46,43,5,1.3599966666666692,5.634523333333362
liangzhuang_2023-05-30-birdnet-10_45_16,47,7,2.1839966666666673,6.719843333333369
liangzhuang_2023-05-30-birdnet-10_45_46,45,5,1.1733300000000035,7.163850000000062
liangzhuang_2023-05-30-birdnet-10_46_16,54,6,1.7306633333333359,9.807820000000044
liangzhuang_2023-05-30-birdnet-10_47_46,61,13,4.479996666666668,10.93579666666672
liangzhuang_2023-05-30-birdnet-10_48_46,50,4,1.8053299999999979,12.323833333333381
liangzhuang_2023-05-30-birdnet-10_50_46,64,8,2.8159966666666665,13.555786666666709
liangzhuang_2023-05-30-birdnet-10_51_16,57,15,5.823996666666667,13.850476666666708
liangzhuang_2023-05-30-birdnet-10_51_46,59,12,4.442663333333333,13.389136666666698
liangzhuang_2023-05-30-birdnet-10_53_16,43,6,2.989329999999999,7.955856666666707
liangzhuang_2023-05-30-birdnet-10_55_16,59,8,2.7639966666666647,12.175803333333377
liangzhuang_2023-05-30-birdnet-10_56_46,31,2,0.5133300000000003,4.514563333333348
liangzhuang_2023-05-30-birdnet-10_57_46,15,3,0.7719966666666664,4.0106166666666665
liangzhuang_2023-05-30-birdnet-10_58_16,38,6,1.2213300000000018,8.922540000000025
liangzhuang_2023-05-30-birdnet-10_58_46,43,8,2.85333,9.907856666666738
liangzhuang_2023-05-30-birdnet-10_59_16,47,12,5.843996666666666,12.918510000000028
liangzhuang_2023-05-30-birdnet-10_59_46,34,7,3.6359966666666654,9.599886666666686
liangzhuang_2023-05-30-birdnet-11_00_16,45,12,3.295996666666671,7.8091833333333796
liangzhuang_2023-05-30-birdnet-11_00_46,45,3,0.7133299999999998,7.726516666666704
liangzhuang_2023-05-30-birdnet-11_02_46,58,7,2.022663333333341,7.40514000000005
liangzhuang_2023-05-30-birdnet-11_04_16,68,8,2.4839966666666697,13.033106666666708
liangzhuang_2023-05-30-birdnet-11_06_46,45,6,2.4653300000000016,9.630516666666711
liangzhuang_2023-05-30-birdnet-11_07_16,31,7,1.7639966666666655,4.530563333333342
liangzhuang_2023-05-30-birdnet-11_07_46,48,6,1.8399966666666678,7.211840000000038
liangzhuang_2023-05-30-birdnet-11_08_16,49,12,3.611996666666667,9.001170000000034
liangzhuang_2023-05-30-birdnet-11_08_46,23,3,0.7839966666666633,4.273256666666702
liangzhuang_2023-05-30-birdnet-11_09_16,42,5,1.3733300000000028,5.818526666666713
liangzhuang_2023-05-30-birdnet-11_09_46,27,3,0.5413300000000021,3.3625766666667056
liangzhuang_2023-05-30-birdnet-11_10_16,54,12,3.8053299999999997,9.305153333333369
liangzhuang_2023-05-30-birdnet-11_10_46,44,11,3.310663333333336,8.04652000000003
liangzhuang_2023-05-30-birdnet-11_11_16,28,2,0.3839966666666683,4.366573333333341
liangzhuang_2023-05-30-birdnet-11_11_46,33,4,0.9773299999999994,5.451890000000023
liangzhuang_2023-05-30-birdnet-11_12_16,34,2,0.238663333333333,6.090553333333378
liangzhuang_2023-05-30-birdnet-11_12_46,29,2,0.5666633333333326,5.253236666666689
liangzhuang_2023-05-30-birdnet-11_13_16,58,10,2.1053299999999986,7.10247333333337
liangzhuang_2023-05-30-birdnet-11_13_46,57,6,2.3319966666666687,7.291810000000014
liangzhuang_2023-05-30-birdnet-11_14_16,43,7,1.4839966666666666,4.258523333333357
liangzhuang_2023-05-30-birdnet-11_15_16,55,6,2.042663333333333,7.733150000000025
liangzhuang_2023-05-30-birdnet-11_15_46,26,3,0.8506633333333332,3.749246666666691
liangzhuang_2023-05-30-birdnet-11_18_16,43,4,0.990663333333333,5.361190000000015
liangzhuang_2023-05-30-birdnet-11_18_46,23,3,0.7039966666666686,3.22925666666669
liangzhuang_2023-05-30-birdnet-11_19_16,28,3,1.4839966666666697,6.6825733333333535
liangzhuang_2023-05-30-birdnet-11_19_46,34,3,0.629330000000003,7.071886666666694
liangzhuang_2023-05-30-birdnet-11_25_16,56,6,2.1373299999999986,13.165146666666725
liangzhuang_2023-05-30-birdnet-11_25_46,50,6,1.6933299999999996,8.266500000000049
liangzhuang_2023-05-30-birdnet-11_26_16,31,9,3.046663333333333,5.705230000000016
liangzhuang_2023-05-30-birdnet-11_27_16,37,6,1.3133299999999997,8.434543333333373
liangzhuang_2023-05-30-birdnet-11_27_46,45,6,1.575996666666665,9.110516666666712
liangzhuang_2023-05-30-birdnet-11_29_16,56,7,1.649329999999999,8.297146666666718
liangzhuang_2023-05-30-birdnet-11_32_46,53,6,1.0053300000000007,8.753156666666728
liangzhuang_2023-05-30-birdnet-11_33_17,74,13,3.8573299999999993,13.62108666666673
liangzhuang_2023-05-30-birdnet-11_33_46,57,7,2.069330000000001,9.878476666666703
liangzhuang_2023-05-30-birdnet-11_34_16,40,5,2.1626633333333327,8.619866666666683
liangzhuang_2023-05-30-birdnet-11_34_47,48,5,1.0319966666666671,7.503840000000026
liangzhuang_2023-05-30-birdnet-11_36_16,39,4,1.489330000000006,7.502536666666714
liangzhuang_2023-05-30-birdnet-11_36_46,29,6,1.1666633333333327,4.513236666666687
liangzhuang_2023-05-30-birdnet-11_38_17,41,4,0.8266633333333324,5.351863333333374
liangzhuang_2023-05-30-birdnet-11_39_16,23,3,0.6066633333333336,2.9865900000000076
liangzhuang_2023-05-30-birdnet-11_42_17,18,3,0.7599966666666667,2.422606666666688
liangzhuang_2023-05-30-birdnet-11_42_47,25,4,0.8319966666666687,5.32791666666672
liangzhuang_2023-05-30-birdnet-11_44_47,38,5,1.3666633333333351,6.325206666666695
liangzhuang_2023-05-30-birdnet-11_45_47,28,4,0.9359966666666715,4.343906666666698
liangzhuang_2023-05-30-birdnet-11_46_17,44,6,1.64933,7.9718533333333585
liangzhuang_2023-05-30-birdnet-11_48_17,41,5,1.5119966666666667,5.967863333333356
liangzhuang_2023-05-30-birdnet-11_49_47,54,5,1.0719966666666667,8.174486666666681
liangzhuang_2023-05-30-birdnet-11_51_17,67,14,4.355996666666666,10.770443333333398
liangzhuang_2023-05-30-birdnet-11_51_47,48,5,1.4626633333333325,7.8571733333333516
liangzhuang_2023-05-30-birdnet-11_52_17,52,8,3.946663333333337,12.463826666666709
liangzhuang_2023-05-30-birdnet-11_53_17,50,4,1.4506633333333347,9.391833333333366
liangzhuang_2023-05-30-birdnet-11_54_17,52,3,0.7293300000000005,9.45049333333338
liangzhuang_2023-05-30-birdnet-11_55_17,53,13,4.566663333333334,10.40915666666669
liangzhuang_2023-05-30-birdnet-11_55_47,34,3,0.8333299999999992,5.258553333333361
liangzhuang_2023-05-30-birdnet-11_56_17,39,4,1.4479966666666684,8.842536666666696
liangzhuang_2023-05-30-birdnet-11_59_47,26,4,1.1199966666666665,5.183913333333339
liangzhuang_2023-05-30-birdnet-12_00_17,32,8,2.3946633333333374,6.586560000000048
liangzhuang_2023-05-30-birdnet-12_01_47,43,5,1.0319966666666662,6.7478566666666975
liangzhuang_2023-05-30-birdnet-12_03_17,30,2,0.13599666666666677,3.0345666666666684
liangzhuang_2023-05-30-birdnet-12_04_47,29,2,0.4066633333333338,4.738570000000042
liangzhuang_2023-05-30-birdnet-12_05_47,40,6,1.5453299999999999,5.381199999999993
liangzhuang_2023-05-30-birdnet-12_06_17,17,2,0.4413300000000042,2.302610000000039
liangzhuang_2023-05-30-birdnet-12_06_47,28,1,0.10266333333333333,3.2785733333333473
liangzhuang_2023-05-30-birdnet-12_07_17,34,4,0.7466633333333341,3.069220000000033
liangzhuang_2023-05-30-birdnet-12_08_17,14,2,0.1559966666666659,1.5439533333333637
liangzhuang_2023-05-30-birdnet-12_08_47,40,6,1.6573300000000017,5.035866666666683
liangzhuang_2023-05-30-birdnet-12_09_47,17,1,0.1679966666666668,3.162610000000016
liangzhuang_2023-05-30-birdnet-12_10_17,23,3,0.7293299999999991,3.8345900000000297
liangzhuang_2023-05-30-birdnet-12_11_17,24,4,1.4919966666666724,3.7732533333333556
liangzhuang_2023-05-30-birdnet-12_12_17,37,5,1.1786633333333327,5.521210000000028
liangzhuang_2023-05-30-birdnet-12_12_47,43,4,0.8733299999999993,5.441190000000016
liangzhuang_2023-05-30-birdnet-12_13_17,42,5,2.3466633333333355,7.674526666666689
liangzhuang_2023-05-30-birdnet-12_15_17,50,9,3.7159966666666655,11.131833333333393
liangzhuang_2023-05-30-birdnet-12_16_47,39,3,0.5653299999999977,4.965203333333383
liangzhuang_2023-05-30-birdnet-12_17_17,36,3,0.6266633333333331,4.227880000000047
liangzhuang_2023-05-30-birdnet-12_17_47,55,7,1.8079966666666678,7.641150000000071
liangzhuang_2023-05-30-birdnet-12_18_17,59,8,2.4479966666666657,10.321136666666717
liangzhuang_2023-05-30-birdnet-12_18_47,34,4,0.8879966666666661,4.841220000000034
liangzhuang_2023-05-30-birdnet-12_20_47,41,3,0.5719966666666672,4.671863333333373
liangzhuang_2023-05-30-birdnet-12_21_17,51,21,7.902663333333335,9.74783000000001
liangzhuang_2023-05-30-birdnet-12_23_17,74,10,2.5919966666666685,11.586420000000093
liangzhuang_2023-05-30-birdnet-12_26_17,49,5,1.1159966666666659,5.627836666666703
liangzhuang_2023-05-30-birdnet-12_26_47,38,5,1.034663333333333,3.92920666666668
liangzhuang_2023-05-30-birdnet-12_27_17,32,5,0.9159966666666683,4.9238933333333765
liangzhuang_2023-05-30-birdnet-12_28_47,16,2,0.36933000000000005,3.298613333333353
liangzhuang_2023-05-30-birdnet-12_29_17,34,4,0.9599966666666635,5.950553333333345
liangzhuang_2023-05-30-birdnet-12_30_47,26,4,1.7813300000000076,4.811913333333377
liangzhuang_2023-05-30-birdnet-12_31_17,54,11,3.327996666666669,11.63182000000003
liangzhuang_2023-05-30-birdnet-12_31_47,53,5,1.861330000000006,10.363823333333393
liangzhuang_2023-05-30-birdnet-12_32_17,68,14,4.6053299999999995,12.051773333333367
liangzhuang_2023-05-30-birdnet-12_32_47,71,9,2.4186633333333383,10.507763333333413
liangzhuang_2023-05-30-birdnet-12_33_47,66,6,1.182663333333334,13.943780000000054
liangzhuang_2023-05-30-birdnet-12_34_47,59,5,1.0186633333333335,9.999803333333361
liangzhuang_2023-05-30-birdnet-12_35_17,49,4,0.7146633333333341,7.58250333333341
liangzhuang_2023-05-30-birdnet-12_35_47,74,10,2.311996666666666,10.75442000000006
liangzhuang_2023-05-30-birdnet-12_36_17,60,11,2.9613300000000002,10.194466666666704
liangzhuang_2023-05-30-birdnet-12_36_47,56,9,3.278663333333334,9.307813333333371
liangzhuang_2023-05-30-birdnet-12_37_17,49,5,1.4173299999999998,8.71050333333335
liangzhuang_2023-05-30-birdnet-12_37_47,45,4,0.9746633333333357,6.905183333333365
liangzhuang_2023-05-30-birdnet-12_38_17,55,5,2.163996666666664,10.129150000000028
liangzhuang_2023-05-30-birdnet-12_38_47,53,10,3.0559966666666654,12.97182333333335
liangzhuang_2023-05-30-birdnet-12_39_47,41,12,2.3639966666666687,7.5105300000000454
liangzhuang_2023-05-30-birdnet-12_44_47,37,3,0.8239966666666665,4.570543333333346
liangzhuang_2023-05-30-birdnet-12_45_47,20,5,1.8399966666666678,4.4652666666667145
liangzhuang_2023-05-30-birdnet-12_46_17,27,3,0.70133,3.9332433333333494
liangzhuang_2023-05-30-birdnet-12_49_17,42,3,0.7666633333333337,7.053193333333385
liangzhuang_2023-05-30-birdnet-12_54_17,52,4,1.2813299999999987,8.859826666666704
liangzhuang_2023-05-30-birdnet-12_54_47,48,5,2.62533,11.943840000000034
liangzhuang_2023-05-30-birdnet-12_55_17,26,2,0.490663333333333,4.0625800000000245
liangzhuang_2023-05-30-birdnet-12_55_47,23,3,0.6306633333333327,3.4225899999999996
liangzhuang_2023-05-30-birdnet-12_56_47,23,2,0.4813299999999998,2.3985900000000187
liangzhuang_2023-05-30-birdnet-12_58_17,27,3,0.7706633333333333,4.190576666666688
liangzhuang_2023-05-30-birdnet-12_58_47,33,3,0.7306633333333334,6.225223333333355
liangzhuang_2023-05-30-birdnet-12_59_17,47,4,0.9013300000000006,6.311843333333379
liangzhuang_2023-05-30-birdnet-13_00_17,48,5,1.5826633333333362,7.061173333333351
liangzhuang_2023-05-30-birdnet-13_00_47,34,3,0.9973299999999989,4.5758866666666815
liangzhuang_2023-05-30-birdnet-13_01_17,34,8,2.083996666666666,4.239886666666697
liangzhuang_2023-05-30-birdnet-13_01_47,30,2,0.38266333333333247,4.066566666666695
liangzhuang_2023-05-30-birdnet-13_02_47,42,4,1.0279966666666702,6.385193333333378
